to_address,transaction_count,avg_gas_limit,max_gas_limit
0x66a0f676479cee1d7373f3dc2e2952778bff5bd6,4,22049737.75,28249016.0
0x3fdb3d9b45898b95fc4d21294597b3e316e96040,4,22581519.25,22600000.0
0x02bc7348b2566507fbf5be35ca7c68f573324afc,4,18693199.25,20530986.0
0x91420b3fe0a6ff050b88ef238d8a71c720dcfe90,4,27688284.5,35000000.0
0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,4,26284622.5,30000000.0
0xd5c4800ad0cf814a75f4dca774daa0e726135ef8,4,24049999.75,29999999.0
0x858646372cc42e1a627fce94aa7a7033e7cf075a,4,25000000.0,30000000.0
0x2fd1b2d619c752bde74667c3e262be4133dc2aec,4,35176529.5,35189189.0
0x902f240671a0404438beaa642a6e7fc4620bf4a9,4,20267213.5,22814190.0
0xd69e898a5c2c5582f5e3b37d16aa769552893146,4,25600000.0,25600000.0
0x8bc1af5bfabc7a35e446bf6d135b0cb4dc1c421f,4,17597465.75,17674401.0
0x309a862bbc1a00e45506cb8a802d1ff10004c8c0,4,21877022.0,24639144.0
0x72a7cb4d5dab8e9ba23f30dbe8e72bc854a9945a,4,22090777.5,23599987.0
0x1e60f4eb916902b754e35a4a2ee887d7983a8389,4,18574192.25,18686354.0
0xe2c5658cc5c448b48141168f3e475df8f65a1e3e,4,20774753.749999996,23657236.0
0x68d3f0338a399859e2ae4c093f630959693d334a,4,21445000.0,29020000.0
0xbf106fe57b6b630fa812375e7dd7557ed5e97fb9,4,21392126.25,21407336.0
0x765b7ab072ddeb85677a8f90675485d8d3486fbd,4,32320747.75,32399600.0
0x7e8d63279cc0b8299ec469a928ac12ef3ddda160,4,17937500.0,19250000.0
0x2fe158f89f32c9c5e6c7082487dbb26e42071512,4,17230274.25,17315356.0
0xa72d59d650b915f247b85a2aa628d2d6c5849b71,4,24831338.5,24837604.0
0x16a293d9d75f56dcafaf47c44fb7353976230714,4,28046920.5,29999999.0
0x6d5b183f538abb8572f5cd17109c617b994d5833,4,22500000.0,25000000.0
0x40b5b9561ff83dbb23cd1b0e82254bde9f1459ac,4,33211199.75,33224126.0
0x00002c0000df0013b7249ae21000f265908aa0e1,4,17855871.0,17855871.0
0x91b88267624b45cb9eddd6c4c309a31819288887,4,29713681.0,29810827.0
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,4,34191642.25,34200000.0
0x5f71d8de858fc038d0e19a5063940dc86a4e6268,4,34199966.5,34200000.0
0x9be0c82d5ba973a9e6861695626d4f9983e80c88,4,19953342.5,19958990.0
0x4f5d4546d105f8361a5a7d7a88b1ad092991f7a1,4,34424796.75,35994499.0
0x7c28e66436c93bb9f657ddf2ba0eeecf61369b92,4,17266079.5,17308897.0
0xba5ed099633d3b313e4d5f7bdc1305d3c28ba5ed,4,20000000.0,20000000.0
0xdcd84989a0b351745827b0c8f21d86b9acc5525a,4,26065000.0,32065000.0
0xed0e416e0feea5b484ba5c95d375545ac2b60572,4,35743961.5,35744123.0
0xbbf96d0f7dbc167ebcbb1429570e5fb4336ddb54,3,23691155.666666668,23813060.0
0x8e18fb32061600a82225cabd7fecf5b1be477c43,3,27653147.0,29861047.0
0xda158b39d630c008308a5c4b0c5ecd980aab5a6e,3,17295398.0,18192498.0
0xb24bb85cd65f0e3b47645af1f11659df4404a53f,3,24874978.666666668,26677489.0
0x5bea039db7a516a2f1c258fe002c9ec9ac75730d,3,23102156.33333333,23230532.0
0xee495ea5f02b097f717bd72dd5b882f663b920d0,3,21490984.666666668,21491586.0
0x35a559e1e41b1137c02a6d683663a5564fb9570c,3,20339032.0,20339092.0
0xefc39e5d66f6dfdd9708d1f88a3ee3d4041181ef,3,28509276.666666668,28527830.0
0xaf01353118eb6100d4e1bcdcb54268a46d1721ff,3,30000000.0,30000000.0
0xa290740f072746f214e45fe915166ff5f6e36a36,3,21134310.666666668,27586857.0
0xe099c219ab02a5e9e6c3b49e4dbada6b574c8153,3,18349802.666666668,18361281.0
0x7d08d1add8b71b9b4c4c42f599810c5af276e370,3,21596113.666666668,28509523.0
0x76c7e85c3159524f64498a45e73f5679e3987948,3,27088006.33333333,27158427.0
0x6a453828e3316ae7633e4bdc84bbf251e862ab48,3,28677032.33333333,28891699.0
0x17ae7649db068e56602d410472facb2e00471194,3,30729144.0,30740590.0
0x76da6eb8c7ba072937e917286d3a23dc7ccbed99,3,21448360.333333332,21711079.0
0xbbbba1ee822c9b8fc134dea6adfc26603a9cbbbb,3,23406907.0,32305113.0
0x09fe5f0236f0ea5d930197dce254d77b04128075,3,28839395.666666668,34166570.0
0x5cfec4bdd1b999e9d6c44400d75825a43f502b39,3,20368866.0,20368866.0
0x5a1e5cf8680cefa2cc6ffa4d0e0e0637c3a93301,3,30000000.0,30000000.0
0xc6c856ab43e76b304230a31ecd9ad916b8b6f8e1,3,29027800.0,29027800.0
0xd717fe677072807057b03705227ec3e3b467b670,3,26356608.0,35894195.0
0x738e79fbc9010521763944ddf13aad7f61502221,3,17850000.0,18200000.0
0x6b27e8d4f299127f62381bb5567f49df43381466,3,26626390.0,31202919.0
0x2362b67e00ad8c53c7131eb2c27ea72c5d85127f,3,20333333.33333333,22000000.0
0x99a829ba3165e36d59fee9158ea05043795b6dd0,3,27370799.33333333,32368174.0
0x4e20c9c793679975bb14f9ab0170f2f2e937a788,3,19152183.666666668,19628097.0
0x1ef032a3c471a99cc31578c8007f256d95e89896,3,28953937.0,34200000.0
0xe95fae143cb2d214274d9a33a47efe5665806f21,3,22865001.33333333,28114649.0
0x19fdb4fd58063eaba7f46ebeff5ed5bd4bbd8af6,3,18951076.33333333,20367077.0
0xa54158435c1b73eb7e675eea0a2e42d67c6ab320,3,18620837.0,19165529.0
0x49ed78d34b9b5fafae360c19b62ebb0fa66b26b7,3,28364050.333333332,34033244.0
0x482fdd584586b64630159b1558d2f5818fbec763,3,21371920.0,26957108.0
0x014d023e954baae7f21e56ed8a5d81b12902684d,3,17191964.0,17552545.0
0xc18c07a18198a6340cf4d94855fe5eb6dd33b46e,3,34199977.666666664,34200000.0
0x42cf536467f4fa474010a16f66a3fa7576f987d6,3,26175305.666666668,30780867.0
0x5954ab967bc958940b7eb73ee84797dc8a2afbb9,3,25000000.0,30000000.0
0xb5a41be728de8eee99074b55f3df1d34f26c5ab5,3,32357773.33333333,32400000.0
0xe0b791529f7876dc2b9d748a2e6570e605f40e5e,3,21167519.666666668,27071105.0
0xa88015d3f5e988799b81814dd0255a55384c70cb,3,22865570.0,22882908.0
0xa2c3bddfe910ddc8e5fc1b35dbb7766b943143eb,3,30049015.0,34133206.0
0xd7f30fe8aaed4816919a26ef6564b8d3be96e46c,3,26267097.0,30000000.0
0x0bb6cb984873daf46e83641232772e52365e24f6,3,30000000.0,30000000.0
0x95dc6a00a7380000c299628dde395f0000009800,3,19674891.333333332,19685818.0
0x605390a10e10c46a4a24a9804ca4a1730a90f665,3,24000000.0,24000000.0
0x1d94290f82d0b417b088d9f5db316b11c9cf220c,3,24563280.666666668,25372270.0
0x07d9d6fd8856f8da17dc69424264442f4eab488d,3,28783384.33333333,33206891.0
0x33ebaa913480959782663eeee7aa5d566f3971da,3,25600000.0,25600000.0
0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,3,34177701.333333336,34199933.0
0xec4d0a5afc903261e99b6d382ffcacc02d18ae16,3,27162056.33333333,29623002.0
0xddb873378b54e74b4545489ed8f98c0ee66d25cf,3,20000000.0,20000000.0
0xb7e852e169f8104396fff7c25430299bbdac91b1,3,23070569.333333332,27348266.0
0x1e9ec044853611f4bcd4bbcfe7657508bd1c53d3,3,24912913.33333333,25078835.0
0x7f961d7788563c7d7d9d4eca0ac2f436157e94bc,3,22872791.333333332,28085442.0
0x4e7a12532f1c4b5ed6bb6420914bb0ba82a1fc7f,3,23315503.33333333,25000000.0
0xf724cb8cf71e798612b932e509e5d5b542e2c595,3,30000000.0,30000000.0
0x429cf888dae41d589d57f6dc685707bec755fe63,3,20000000.0,20000000.0
0xbdb13add477e76c1df52192d4f5f4dd67f6a40d8,3,24748601.33333333,27048569.0
0x0b9ea18d3e15242094859cab100829fdaf35dba9,3,25000000.0,25000000.0
0x66a3c2fa3e467aa586e90912f977e648589cabaf,3,27619538.0,28210218.0
0xba1881492b792da80d72b5942d4abc5b7afabf1e,2,20485074.0,21420495.0
0x26dc6d34d6d0abb3c576b4e36e90354656a6bda5,2,22462219.0,22602465.0
0x0b50db7741d8ae977461d882de1768b0080e5690,2,25162255.0,26765896.0
0xb336120472e7eefc2cdfadc6d4bf2570ac4d629a,2,25000000.0,30000000.0
0xc0a05d232e62e283fc41ed42170552b14fbc98c2,2,21407426.0,21407426.0
0x68378fcb3a27d5613afcfddb590d35a6e751972c,2,21608454.0,21608454.0
0xa295310de52b86f236a815afb2f518f3c0f5a6d3,2,20889585.5,22291867.0
0x75ff2d554afe3f9631bcbcd28d24cffc8dd27642,2,28500000.0,28500000.0
0x9bc0a1ed534bfb31a6be69e5b767cba332f14347,2,27070462.0,27070462.0
0xdf61ddd4af447a7fd6e39ca33d8dc4f274c423fa,2,28500000.0,28500000.0
0xb77c7520574795d4cb5766920044a2bfdea6ad1f,2,27396280.0,27396280.0
0x188912ef6f4819f45c04011e40a92a2bbc19e1cc,2,28541264.0,29536561.0
0x09350f89e2d7b6e96ba730783c2d76137b045fef,2,27242109.5,27484219.0
0xac68270c8fbeaea00a6a8d856c96978dda038912,2,27013182.5,27026365.0
0x9ab79ee7ca035d3f5b162f475fa992383de40f12,2,24017937.5,25000000.0
0x4e15361fd6b4bb609fa63c81a2be19d873717870,2,28500000.0,28500000.0
0x06b964d96f5dcf7eae9d7c559b09edce244d4b8e,2,28500000.0,28500000.0
0x4f092b72d72b75da1b5b38b11183d68555ee0900,2,26556926.0,26816703.0
0xa9ba1a433ec326bca975aef9a1641b42717197e7,2,27000000.0,27000000.0
0xfa39257c629f9a5da2c0559debe2011eef7c1e9f,2,18033655.5,19184636.0
0xb22a26c6da22cc4686560a45469bf1654bf4f3cd,2,30000000.0,30000000.0
0x8947bfd0975a9e0722c355f17011ceeddae0060f,2,29000000.0,29000000.0
0x58263663588c178478de9bc5b5499e02ce882cff,2,18775000.0,20150000.0
0x07d739f025f816a56388f01d566f8e08e6c80651,2,19785462.0,19816351.0
0x28ab54c6e4ff2d8c4c0333738a1f76c07551bf97,2,19870000.0,20870000.0
0x39ddee2ee5df625ef91d509ab40e926bbd83cd0c,2,16863556.0,16863556.0
0x541f2ddb9fd0454427517d72980b99004a7a67ab,2,17998197.5,19181146.0
0x7ac39ba6e5e4c4cc57ec30feecebdd898bc4e850,2,28513915.0,28527830.0
0x1108691fad7ce639fd465e870936f13161741530,2,30000000.0,30000000.0
0xc4e6b519e791e517e213ff2253c41daf6f692ccd,2,30000000.0,30000000.0
0x65396f42981f67a4ac622bd56530fabad04c7c12,2,17830793.0,18263230.0
0x5898e34af1b704f3ea4f9cfb415db011b238deba,2,20065000.0,20065000.0
0x33333333334b217d50c4459d8da6c7481b097fae,2,17703561.0,17703561.0
0x0efccbb9e2c09ea29551879bd9da32362b32fc89,2,20223284.0,20223284.0
0x207aeee01d21f26a7404bb41314d8003abdbfdb9,2,26910643.5,26961165.0
0x4a836ef6c129a2c96cae42fa367c7d229c5ea802,2,28640907.5,29281815.0
0x97e6567c3b63d2e0ec4ad0b96b356c675da1ab7e,2,18133793.0,19326027.0
0xec99492dd9ef8ca48f691acd67d2c96a0a43935f,2,27131724.0,27131724.0
0xb4ea05f133b2562866a800475edc7db57950e0d3,2,19486688.0,19486688.0
0x8b72452beed461aece838f340a28ca3b8bf52321,2,27763223.0,29827822.0
0xa75c21c5be284122a87a37a76cc6c4dd3e55a1d4,2,20000000.0,20000000.0
0x8009480094a0abe9af54998f9c18a4eacfabc1be,2,34099808.5,34133238.0
0xa74138c42c0fe3cb7a5322afe0efef2ae696d772,2,31881201.5,31927817.0
0x1111111254eeb25477b68fb85ed929f73a960582,2,27613831.5,34200000.0
0x9f1a8b673daa2451db8f93e880035ef6afcd2159,2,24871338.0,24871338.0
0xcb52f0fe1d559cd2869db7f29753e8951381b4a3,2,30080841.0,30080841.0
0x9ed181da6b359c3ee23c1d6912a6b4b0c349a165,2,25320859.5,30452181.0
0x1981d9944f0add9629644e824b4af51fe942ee90,2,18688947.0,18688947.0
0xf3d0672a91fd56c9ef04c79ec67d60c34c6148a0,2,30617041.0,30617041.0
0x4e502ab1bb313b3c1311eb0d11b31a6b62988b86,2,30000000.0,30000000.0
0x290a660b90166c00a2ec9d20265f489ca76dc649,2,25606995.5,28080699.0
0x5733effc9d44843cde91e5af93058834d092cd45,2,28329748.0,34133238.0
0xb20b9fb2657bc527cc8a5cb707071095113cab3b,2,24747123.0,25261929.0
0x5269eed89b0d04d909a0973439e2587e815ba932,2,27025318.0,27025318.0
0x5fea4413e3cc5cf3a29a49db41ac0c24850417a0,2,17070758.0,17070758.0
0xadb0c800d2684b1098d2a6e78ff75c2aa1496ce5,2,19804027.0,19941644.0
0xa1e2481a9cd0cb0447eeb1cbc26f1b3fff3bec20,2,34149675.0,34199869.0
0x3aa95a8ee3852f3bb8652c3daaebba98bf943755,2,22593847.5,22600000.0
0x55d202178bfca53b89340be07252b3b85a396e78,2,30000000.0,30000000.0
0x451cb22ba4b600136af8654f2d2f1e1366784b8e,2,20752416.5,21420439.0
0xded796de6a14e255487191963dee436c45995813,2,25743600.0,25743600.0
0xecc90d54b10add1ab746abe7e83abe178b72aa9e,2,30000000.0,30000000.0
0xa4bde9c83ff1dfc351505304d5d5423ba260e0a4,2,24733757.5,27781813.0
0x6d1d1ebe7da598194293784252659e862d55b52c,2,24300000.0,24300000.0
0x236b8f6c3d9b06de16fc98f7dc448d2a050cd2e4,2,20000000.0,20000000.0
0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2,2,25000000.0,30000000.0
0x8637d9c98587bdc07b78a00e0eea3aa490ac3ce3,2,30000000.0,30000000.0
0x5f0e7a424d306e9e310be4f5bb347216e473ae55,2,24105158.5,24196050.0
0xe0d467bf7ac2780e8b51b40714431a10ea1f2256,2,28543994.5,28560159.0
0x81463b0f960f247f704377661ec81c1fd65b5128,2,27618180.0,28365599.0
0x98e37f18527aee67b0f73bf791a67cc7a9b40db5,2,26045019.0,26045019.0
0x941f40c2955ee09ba638409f67ef27c531fc055c,2,24587695.0,29599987.0
0xa0bc76fb2f4e04899fc498c39657a872af591648,2,29210884.0,34200000.0
0x474da25d382a8dab5a2236eb0441ad4f1dade4c5,2,17505550.0,17505592.0
0xd6cbdc161668f4b7473f9f3b71bcfd9a094c0cb4,2,34116555.5,34166602.0
0xc059bd20ceed2cdd2002714327833b15b3299210,2,17574577.0,17643502.0
0xeeeab77311acce38f8a09c8cd2a87a3e598ee480,2,19320150.0,19320150.0
0x5a8c4e179108d0af2d58f03409ea18f87ce3f835,2,17643387.5,17643430.0
0x4c4ac03c1bb12af4229d0019444a9048a8cae60b,2,28500000.0,28500000.0
0xa356867fdcea8e71aeaf87805808803806231fdc,2,28522273.5,28609153.0
0x90685e300a4c4532efcefe91202dfe1dfd572f47,2,24500000.0,29000000.0
0x5e5a1ee6bea02d24b19c322006614902ed638ba5,2,34066607.0,34066607.0
0xd9ee38188e321b686fa54bfae0b327206d99783e,2,24583369.0,29791684.0
0x06a3dcd6a78300c354d4b194446961f2bb1f511a,2,17027889.0,17241960.0
0x792fec798d2f3a4d00c9e9a56791ce3a1c4134be,2,25600000.0,25600000.0
0x0c9a3dd6b8f28529d72d7f9ce918d493519ee383,2,18278368.0,19463980.0
0xd209867f58ea16f04ae3700c0a23ced5deb20dee,2,20000000.0,20000000.0
0x72fe31aae72fea4e1f9048a8a3ca580eeba3cd58,2,18334450.0,18334450.0
0x8c5782ca21e1a865da6e5517fda5ec89270e741a,2,25600000.0,25600000.0
0xfd636ad7bce4fad314bf8ef960b41fad415508dd,2,30000000.0,30000000.0
0x832ee4c9a8008b2c97b31c77ec3638aad745ac98,2,29021272.0,29021272.0
0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,2,34183251.0,34199900.0
0xdd1ee6ac58204a5e2f633ab548cf474a4237d0d5,2,30000000.0,30000000.0
0xa5f8911d4cfd60a6697479f078409434424fe666,2,24680832.0,32336691.0
0x8dd5e0b6d0e37be0c5d5ceb9c4c8f3ad891d3a1a,2,31325872.0,35091317.0
0x9c9499edd0cd2dcbc3c9dd5070baf54777ad8f2c,2,34149953.5,34200000.0
0x8289c5ee9a78bcc0187d31f725ef11a2df9ded6b,2,21700122.5,24860057.0
0x9bf1110f9bae5d8003ec04eae663fd1b18fe654b,2,34544470.0,34544470.0
0x00bf0b30655a43af93c1b371be021bd4567c51d5,2,30383291.0,31251581.0
0xdd9bc35ae942ef0cfa76930954a156b3ff30a4e1,2,30000000.0,30000000.0
0xbf40b6273e4df4012b6a284685151b2d21bfa833,2,19915400.0,19915400.0
0x627a32c64b13eee9ad418c7fc8dd1be28cb1d543,2,24953541.0,29921808.0
0xa14fdac4ec09bbc7a1356fe5b50dff5e93260a3e,2,21148332.0,22020096.0
0x551fc96130d7cf598c445d010c08705c67dbdd9c,2,20000000.0,20000000.0
0x3eb3401b2defc1dd18a6089b737ee414f14ad0f2,2,22508084.0,22575296.0
0xf33459e0cbfcdaed34507bc461a7bc5aa692539c,2,35064857.0,35133377.0
0xb0c4c487c5cf6d67807bc2008c66fa7e2ce744ec,2,20000000.0,20000000.0
0xaaa000e1b72bf8dfa74c958e19e925c0bfae9ded,2,22148322.5,22184940.0
0x00000000009726632680fb29d3f7a9734e3010e2,2,32384134.0,32399969.0
0xab2ab2277b5939ffa32843406282b396f4ee1bbf,2,17394803.0,17394803.0
0x00000047bb99ea4d791bb749d970de71ee0b1a34,2,34365481.0,34365481.0
0x56f9d27f20d922e02125371c19624c5408167152,2,28311661.5,28311674.0
0xa5d55281917936818665c6cb87959b6a147d9306,2,20929846.5,22079215.0
0x6fedf174da6133f5375c84c87b71864cba0aae43,2,19510249.0,19510249.0
0x5885fd6aaaf87018f23830a0addb57b3d6a4d01b,2,33307050.5,33447715.0
0x000000860cb6a507dd1956e41c2cf03e438855a5,2,18115200.5,19293750.0
0x434893c3099a6737eea2debb0d70beec9eba563d,2,34520342.5,35761635.0
0xe99907f66f769352eeeb96aca8cbe2f4a90e6e94,2,18120040.5,18536969.0
0x519e42c24163192dca44cd3fbdcebf6be9130987,2,32726043.0,32726043.0
0x111111125421ca6dc452d289314280a0f8842a65,2,26134719.5,34166602.0
0xd71baacbcb10720b16a63620605cb4b962c47d20,2,20455770.0,20455770.0
0x8638939d1a2c4f20bd1d2ff192056915132041ff,2,20000000.0,20000000.0
0x9a3c548aa278de1383fee60fec1b03cd07c0d34e,2,19078756.0,19078756.0
0xfb470c76781690016356b28d8751df27ba784689,2,22465000.0,22465000.0
0xeba26ebec79d91193e141a4be5cde61a89c805e9,2,34183301.0,34200000.0
0x69f5ff604b64942574043c7c989e69b1256196c7,2,28065000.0,28065000.0
0xf066789028fe31d4f53b69b81b328b8218cc0641,2,29197438.5,34200000.0
0x0ead9737b3cb679493517569606bfc02917ca426,2,22120383.5,22316638.0
0xe031c1f8b940808da19b74c1a080729d4aaa3549,2,21800257.5,21951354.0
0xc7a9c1fe756d3f300f22f1c408e084d2438d1d14,2,20000000.0,20000000.0
0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,2,20208255.0,20208255.0
0xd8e734fa9d779d242b0b905f8b2416f1491233ad,2,25600000.0,25600000.0
0x39238dd5b8444bb9c8525b84d9f5ea0107b946b4,2,25000000.0,25000000.0
0x51413048f3dfc4516e95bc8e249341b1d53b6cb2,2,16935150.0,16935150.0
0x48003fc38f46759a652c4705929fa801e2c22c26,2,34931138.5,35070404.0
0x7587d73ec14157440c01485555f81f31cf6c549e,2,19363481.0,19363578.0
0x7c01aa3783577e15fd7e272443d44b92d5b21056,2,30411494.0,30416686.0
0x8d86b22db87533bb9ed3cc773c1edafdfee60f77,2,23106603.0,25000000.0
0x8cc46532a35a23edd294618dbe4ed03dc1148d25,2,17635489.0,17635489.0
0xb42e412fd9d291c662fe70f80268133dfe80a3a4,2,25600000.0,25600000.0
0x9e8fb900fd86c8d6a4853f0dd9e7335547a89fe5,2,17525310.0,17525310.0
0xbc761bb00db9575aab014c6868b5fa05b372634a,2,20065000.0,20065000.0
0x5b38da6a701c568545dcfcb03fcb875f56beddc4,2,30000000.0,30000000.0
0xef58b643240178c2bc37681f8d4e50d7ec37ee22,2,21000000.0,21000000.0
0x73b62e2fac792ab10baa366cea4ab645114a6fbd,2,31000000.0,31000000.0
0x0d1d7514e77b600a6640b83aba256ddb5ffe52ff,2,27238035.0,27238035.0
0x2f64559d69a0e1fdf3750a92288ae3dd512b2767,2,18010628.0,18010628.0
0xd2601a20c2e8f5f1810b16e408c641d624b11ac2,2,34200000.0,34200000.0
0xaace9379184f2200e583e15bce873ad0f1b389f3,2,22000000.0,22000000.0
0xbd6555ec87c8a9a2280dcd6df45b9b074fc93df2,2,17001374.0,17152564.0
0x4c579d40a1efdb64a41dc07a290529656ce8ca35,2,30000000.0,30000000.0
0xdc1664458d2f0b6090bea60a8793a4e66c2f1c00,2,17381390.0,17381401.0
0x580a96bc816c2324bdff5eb2a7e159ae7ee63022,2,19595171.0,20028039.0
0x4d470d8ca054bd388f8072c7e25c9a1a867cbe0c,1,28369419.0,28369419.0
0x2ace033391ad46e5220e2490facf50031f67c08d,1,28500000.0,28500000.0
0xad9a35d9b4c256ee79bdd022189d18c4426d3d53,1,28500000.0,28500000.0
0x0000005e3518be7a49854ee5f6ec25d2de910000,1,19881034.0,19881034.0
0xd83de437678e2be5942d8a61e29d64898bc9ec83,1,28500000.0,28500000.0
0x9ecfed63c06cb3f407e4af3cac3171a4b7727aee,1,20596780.0,20596780.0
0x4d4f933e46187bffe9eb3fadfcbf2b7141b9e4de,1,19000000.0,19000000.0
0x604dd02d620633ae427888d41bfd15e38483736e,1,28500000.0,28500000.0
0x077803f29b846db44d195c965ebf157cd29e146c,1,19625607.0,19625607.0
0xfa44d2146dfc209131bc00dd1cefb2a275f7c869,1,28500000.0,28500000.0
0xd1e8d1203efd52d15206e577bb55c0b6f6a889f4,1,21407160.0,21407160.0
0x6e3fddab68bf1ebaf9dacf9f7907c7bc0951d1dc,1,21000000.0,21000000.0
0xc1640dc0424d717547487033568719c7dba1dbd3,1,25000000.0,25000000.0
0x642fca62727137cf9927065c44c3fe5ca9331864,1,28500000.0,28500000.0
0x4813b5faacf2d641f16b6664e18d5a0fa7d8a4bc,1,16911394.0,16911394.0
0xfe5ff14105646380d67bf655fa4e4a875d4a7b16,1,20565000.0,20565000.0
0x0b5ee5223b8eb58bacb24a7201fd3cb2c2a5d2ec,1,20350533.0,20350533.0
0xa0ea143f14677cb12d0ff46587ca3d918683e47d,1,26765479.0,26765479.0
0xbe5350ee7f130549b5eed3bceab1cd4451609015,1,28500000.0,28500000.0
0xfb9387495e35b486672d48ac3bec47f7fb9a8d4d,1,19200000.0,19200000.0
0xb025fa0e5224cc6513b83a786f808c735a3cf013,1,19033166.0,19033166.0
0xc8fec39aa6e80575bafe7e7b9a8b2e15762a7175,1,18000000.0,18000000.0
0xd40ba571a248edc1c95db986cdff66fc4fd310a2,1,29158830.0,29158830.0
0xf2458bd228d8a39b64bd3b9f84890e957cac3bbc,1,24591641.0,24591641.0
0x9d6fc082fab18acbeea9ba088d19b203f9cf0a0c,1,18079783.0,18079783.0
0xd9140090e40cf13c14a8422faeeb425393fbfd5c,1,27026365.0,27026365.0
0xaeb0c00d0125a8a788956ade4f4f12ead9f65ddf,1,28527830.0,28527830.0
0xdd180c6387468e1cb3d4a592016e8fe0ae8cc35f,1,20000000.0,20000000.0
0xc5ea1c5f50321899e653ccda2bf37aaf1d366b89,1,27000000.0,27000000.0
0x3ac95186663df32a703526db5d039beb3eb6835c,1,18701826.0,18701826.0
0x49bd168e9c37062a9be18f64b0a760478ec1702a,1,21813927.0,21813927.0
0x10f4d4ead6bcd4de7849898403d88528e3dfc872,1,28500000.0,28500000.0
0x7866e184d67c2e6bb047954893fca71917cc0d05,1,16990891.0,16990891.0
0xbe0217ec718bb973291577253ee2ff918a988727,1,18827890.0,18827890.0
0xa2a1bf5a83f9daec2dc364e1c561e937163cb613,1,18751195.0,18751195.0
0x0d888698b7e60e82132a759b6bc5d849aaa5dcf8,1,28527830.0,28527830.0
0x7997349fa5a0a79085778242dbe1fb9d8f5c475a,1,28527802.0,28527802.0
0x79a1579186ee117e8101fdbfbbdb739b42baed70,1,30000000.0,30000000.0
0x648bddee207da25e19918460c1dc9f462f657a19,1,28527830.0,28527830.0
0xf2614a233c7c3e7f08b1f887ba133a13f1eb2c55,1,19385082.0,19385082.0
0x7ad7692022c99b88e9ccf8bf0345a72a2ce38862,1,17147375.0,17147375.0
0x1155d79afc98dad97ee4b0c747398dcf5b631155,1,18450223.0,18450223.0
0x157be16daa4498b555654e1705eaec7dee9970c4,1,19461379.0,19461379.0
0x2f594771685f9e03f1b7e70a0c43b6f6aca2c4ad,1,17381470.0,17381470.0
0xe3949a30971d0adfdcfdd47a8b3b4a7f7a9aee13,1,28500000.0,28500000.0
0x569967fbe77c9e0d7543cca154e2db933f653f1d,1,19345410.0,19345410.0
0xce5ce2cbfea20b22d946e724197779c9a5555408,1,16905784.0,16905784.0
0x9658b270cd1b52fdb7746103f494739a9e8fdc99,1,19245679.0,19245679.0
0xbc37ee54f066e79c23389c55925f877f79f3cb84,1,23571232.0,23571232.0
0x7384efc4db0a8358dcf99b5901fadb0623872de7,1,16905784.0,16905784.0
0xe555d21fea9efdaed6f577f261fa18a8bbd7935c,1,23314836.0,23314836.0
0x5e3ef299fddf15eaa0432e6e66473ace8c13d908,1,28527830.0,28527830.0
0x5d22c8b4e3c90ca633e1377e6ca280a395fc61c0,1,18091696.0,18091696.0
0x3bbd99b5d6a8080b67ee83e6ee1c22b8056ca6d7,1,29565625.0,29565625.0
0x9ad116e979d5cff33c7debe808eee72a0e649579,1,28500000.0,28500000.0
0x5df181774c478f891a6e0bd4c3af453f9baee8d6,1,30000000.0,30000000.0
0x5cc9400ffb4da168cf271e912f589462c3a00d1f,1,28555634.0,28555634.0
0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,1,19793528.0,19793528.0
0x783251f103555068c1e9d755f69458f39ed937c0,1,28611185.0,28611185.0
0xd683b81c2608980db90a6fd730153e04629ff1a3,1,20000000.0,20000000.0
0x931cf9f135a0cd54922256aac33ca6151ed735d3,1,29000000.0,29000000.0
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,1,28802085.0,28802085.0
0xdc035d45d973e3ec169d2276ddab16f1e407384f,1,28663019.0,28663019.0
0xefd63ad292f2a6979b7ee3ff08d6d8867f5b8b14,1,27583207.0,27583207.0
0x3eb12398753eed7e8747321c37c85de30d8e2e94,1,33933185.0,33933185.0
0x6fb149be7256c8362dec3b680ffaac5522f616ee,1,28450033.0,28450033.0
0xd06dd3395d45f8e5623a3cb6c1436acd1d896e3f,1,22195027.0,22195027.0
0x6d6bcac2266468a44da9fa482ca54aaed586e1e7,1,34199772.0,34199772.0
0xfa01bac62f3db27386e3208a851ed38fc0e47a23,1,33000000.0,33000000.0
0x25ab3efd52e6470681ce037cd546dc60726948d3,1,29022680.0,29022680.0
0x911d4bd34fda6d1d7808a116337b0b8050b2842e,1,16850864.0,16850864.0
0x9174df63e2a89020e58cfb111068074f736736f5,1,20770335.0,20770335.0
0x167cb3f2446f829eb327344b66e271d1a7efec9a,1,34133206.0,34133206.0
0x79ce8f93063f8be4573a58f250b003859ebb7a24,1,24716923.0,24716923.0
0x9e9fbde7c7a83c43913bddc8779158f1368f0413,1,21844658.0,21844658.0
